t_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,r_m,E_spec
195.0,6606543.894687966,921486.2143074886,1162626.2543273754,-1679.8601111939552,4648.490085366861,5864.934854494322,6771060.395746659,-29392872.13984046
196.0,6604859.797576578,926134.113412559,1168490.4435503045,-1688.3330303542402,4647.305144081693,5863.439830665876,6771061.01422356,-29392872.13983873
197.0,6603167.228627259,930780.824595652,1174353.1339887073,-1696.8037816175727,4646.114242176349,5861.937286406414,6771061.635811703,-29392872.139836993
198.0,6601466.1900133435,935426.3418969117,1180214.3181231176,-1705.2723541083194,4644.917381183286,5860.4272236494135,6771062.260510292,-29392872.139835253
199.0,6599756.683919042,940070.6593580185,1186073.9884360062,-1713.738736953663,4643.714562642625,5858.909644338023,6771062.888318524,-29392872.139833506
200.0,6598038.712539436,944713.771022197,1191932.1374117935,-1722.2029192836158,4642.505788102152,5857.384550425064,6771063.519235592,-29392872.139831744
201.0,6596312.278080475,949355.6709342229,1197788.7575368562,-1730.664890231034,4641.291059117315,5855.851943873023,6771064.153260687,-29392872.139829986
202.0,6594577.382758974,953996.3531404316,1203643.8412995394,-1739.1246389316311,4640.070377251223,5854.311826654051,6771064.790392997,-29392872.139828198
203.0,6592834.028802612,958635.8116887254,1209497.3811901642,-1747.582154523993,4638.843744074644,5852.764200749965,6771065.4306317,-29392872.139826413
204.0,6591082.218449927,963274.040628581,1215349.3697010393,-1756.0374261495913,4637.611161166,5851.2090681522395,6771066.073975976,-29392872.139824614
205.0,6589321.953950314,967911.0340110573,1221199.799326469,-1764.4904429527971,4636.372630111369,5849.646430862005,6771066.720424999,-29392872.139822803
206.0,6587553.237564022,972546.7858888037,1227048.6625627633,-1772.941194080896,4635.1281525044815,5848.07629089005,6771067.369977936,-29392872.139820993
207.0,6585776.071562152,977181.2903160662,1232895.951908249,-1781.3896686841006,4633.877729946717,5846.498650256812,6771068.022633959,-29392872.13981916
208.0,6583990.458226654,981814.541348697,1238741.6598632769,-1789.8358559155663,4632.621364047104,5844.91351099238,6771068.678392223,-29392872.139817335
209.0,6582196.399850321,986446.5330441605,1244585.7789302336,-1798.2797449314041,4631.359056422317,5843.320875136489,6771069.3372518895,-29392872.139815506
210.0,6580393.898736791,991077.2594615417,1250428.3016135497,-1806.7213248906949,4630.090808696673,5841.720744738518,6771069.999212113,-29392872.139813654
211.0,6578582.957200539,995706.7146615539,1256269.2204197105,-1815.1605849555035,4628.816622502131,5840.113121857487,6771070.664272042,-29392872.139811814
212.0,6576763.57756688,1000334.892706546,1262108.5278572645,-1823.5975142908926,4627.536499478292,5838.498008562056,6771071.332430826,-29392872.13980994
213.0,6574935.762171958,1004961.7876605105,1267946.2164368343,-1832.0321020649371,4626.250441272392,5836.875406930521,6771072.0036876025,-29392872.139808062
214.0,6573099.5133627495,1009587.3935890908,1273782.2786711254,-1840.4643374487375,4624.958449539303,5835.24531905081,6771072.67804151,-29392872.13980619
215.0,6571254.8334970595,1014211.704559589,1279616.7070749358,-1848.8942096164344,4623.660525941529,5833.607747020483,6771073.355491686,-29392872.139804304
216.0,6569401.724943516,1018834.7146409738,1285449.4941651663,-1857.3217077452223,4622.356672149208,5831.962692946726,6771074.036037258,-29392872.13980241
217.0,6567540.190081568,1023456.4179038875,1291280.632460829,-1865.7468210153634,4621.046889840104,5830.310158946353,6771074.719677352,-29392872.139800515
218.0,6565670.231301486,1028076.808420654,1297110.1144830587,-1874.169538610202,4619.731180699609,5828.650147145799,6771075.406411093,-29392872.139798597
219.0,6563791.851004348,1032695.8802652868,1302937.9327551206,-1882.589849716178,4618.409546420738,5826.982659681117,6771076.096237597,-29392872.13979667
220.0,6561905.0516020525,1037313.6275134956,1308764.0798024207,-1891.007743522841,4617.08198870413,5825.30769869798,6771076.789155978,-29392872.139794737
221.0,6560009.835517302,1041930.0442426951,1314588.5481525164,-1899.423209222865,4615.748509258043,5823.625266351673,6771077.485165346,-29392872.1397928
222.0,6558106.205183607,1046545.1245320117,1320411.3303351242,-1907.8362360120605,4614.409109798353,5821.935364807094,6771078.18426481,-29392872.139790848
223.0,6556194.163045278,1051158.8624622917,1326232.4188821306,-1916.2468130893906,4613.0637920485515,5820.237996238746,6771078.886453467,-29392872.139788903
224.0,6554273.711557427,1055771.2521161088,1332051.8063276017,-1924.6549296569838,4611.712557739744,5818.53316283074,6771079.591730421,-29392872.139786944
225.0,6552344.853185964,1060382.2875777713,1337869.485207792,-1933.0605749201482,4610.355408610645,5816.820866776791,6771080.300094765,-29392872.139784973
226.0,6550407.590407588,1064991.96293333,1343685.4480611552,-1941.463738087385,4608.992346407581,5815.101110280212,6771081.011545588,-29392872.13978298
227.0,6548461.925709789,1069600.2722705863,1349499.6874283524,-1949.8644083704035,4607.623372884482,5813.373895553913,6771081.726081978,-29392872.13978099
228.0,6546507.861590846,1074207.209679099,1355312.195852263,-1958.2625749841336,4606.248489802883,5811.639224820398,6771082.443703015,-29392872.139778994
229.0,6544545.400559821,1078812.7692501922,1361122.965877993,-1966.6582271467412,4604.867698931924,5809.897100311764,6771083.16440778,-29392872.139776982
230.0,6542574.545136553,1083416.945076963,1366931.9900528863,-1975.0513540796408,4603.481002048339,5808.147524269694,6771083.888195347,-29392872.139774956
231.0,6540595.297851662,1088019.731254289,1372739.2609265326,-1983.4419450075104,4602.088400936464,5806.390498945459,6771084.615064787,-29392872.13977293
232.0,6538607.661246539,1092621.1218788358,1378544.7710507773,-1991.829989158305,4600.689897388226,5804.626026599909,6771085.345015165,-29392872.139770888
233.0,6536611.637873346,1097221.1110490654,1384348.5129797324,-2000.2154757632704,4599.285493203149,5802.854109503477,6771086.078045545,-29392872.13976885
234.0,6534607.230295013,1101819.6928652423,1390150.4792697844,-2008.5983940569577,4597.875190188344,5801.0747499361705,6771086.814154986,-29392872.13976679
235.0,6532594.441085232,1106416.8614294422,1395950.6624796048,-2016.978733277236,4596.458990158512,5799.287950187571,6771087.553342543,-29392872.139764726
236.0,6530573.272828459,1111012.6108455593,1401749.0551701596,-2025.3564826653078,4595.036894935938,5797.493712556832,6771088.295607266,-29392872.13976266
237.0,6528543.728119902,1115606.935219314,1407545.6499047184,-2033.7316314657219,4593.608906350491,5795.6920393526725,6771089.040948202,-29392872.139760572
238.0,6526505.809565528,1120199.8286582602,1413340.4392488648,-2042.1041689263875,4592.175026239621,5793.882932893377,6771089.789364395,-29392872.13975848
239.0,6524459.5197820505,1124791.2852717931,1419133.415770505,-2050.474084298588,4590.735256448355,5792.066395506791,6771090.540854882,-29392872.139756378
240.0,6522404.861396932,1129381.299171157,1424924.5720398782,-2058.8413668369953,4589.2895988292985,5790.242429530321,6771091.295418701,-29392872.13975427
241.0,6520341.837048378,1133969.8644694518,1430713.9006295656,-2067.2060057996837,4587.838055242629,5788.411037310925,6771092.053054879,-29392872.139752157
242.0,6518270.449385334,1138556.975281642,1436501.3941145001,-2075.5679904481426,4586.380627556095,5786.572221205117,6771092.813762448,-29392872.13975003
243.0,6516190.701067482,1143142.6257245638,1442287.0450719758,-2083.9273100472915,4584.917317645013,5784.725983578959,6771093.577540427,-29392872.139747903
244.0,6514102.594765238,1147726.809916932,1448070.846081658,-2092.2839538654944,4583.448127392269,5782.872326808059,6771094.344387837,-29392872.139745772
245.0,6512006.133159751,1152309.5219793483,1453852.789725592,-2100.637911174572,4581.97305868831,5781.011253277569,6771095.114303695,-29392872.13974362
246.0,6509901.3189428905,1156890.7560343086,1459632.868588213,-2108.989171249816,4580.492113431144,5779.14276538218,6771095.88728701,-29392872.139741458
247.0,6507788.1548172515,1161470.5062062107,1465411.0752563563,-2117.337723370005,4579.005293526342,5777.2668655261205,6771096.663336792,-29392872.139739286
248.0,6505666.64349615,1166048.7666213615,1471187.4023192653,-2125.6835568174147,4577.512600887026,5775.3835561231535,6771097.4424520405,-29392872.139737125
249.0,6503536.787703617,1170625.531407985,1476961.8423686025,-2134.026660877835,4576.014037433875,5773.492839596572,6771098.224631759,-29392872.139734935
250.0,6501398.590174394,1175200.7946962293,1482734.3879984582,-2142.367024840583,4574.50960509512,5771.594718379196,6771099.009874941,-29392872.139732752
251.0,6499252.053653935,1179774.550618175,1488505.0318053607,-2150.7046379985145,4572.999305806538,5769.6891949133715,6771099.798180579,-29392872.13973055
252.0,6497097.180898396,1184346.7933078422,1494273.766388285,-2159.0394896480416,4571.483141511456,5767.776271650964,6771100.589547662,-29392872.139728345
253.0,6494933.974674638,1188917.5169011978,1500040.5843486628,-2167.371569089144,4569.961114160742,5765.855951053358,6771101.3839751715,-29392872.13972614
254.0,6492762.437760218,1193486.7155361637,1505805.4782903919,-2175.7008656253834,4568.433225712806,5763.928235591452,6771102.1814620895,-29392872.139723912
255.0,6490582.572943388,1198054.3833526233,1511568.4408198458,-2184.027368563917,4566.899478133599,5761.993127745657,6771102.982007391,-29392872.139721688
256.0,6488394.38302309,1202620.5144924307,1517329.464545883,-2192.3510672155126,4565.359873396605,5760.050630005892,6771103.785610047,-29392872.139719456
257.0,6486197.870808956,1207185.1030994165,1523088.5420798576,-2200.6719508945607,4563.814413482843,5758.100744871582,6771104.5922690295,-29392872.13971719
258.0,6483993.039121301,1211748.1433193963,1528845.6660356265,-2208.990008919089,4562.263100380863,5756.143474851651,6771105.401983299,-29392872.139714934
259.0,6481779.890791118,1216309.629300178,1534600.829029561,-2217.3052306107775,4560.705936086744,5754.178822464525,6771106.214751816,-29392872.139712673
260.0,6479558.428660079,1220869.5551915697,1540354.0236805556,-2225.617605294969,4559.142922604091,5752.206790238122,6771107.0305735385,-29392872.13971041
261.0,6477328.655580528,1225427.9151453862,1546105.2426100373,-2233.9271223006867,4557.574061944031,5750.227380709855,6771107.84944742,-29392872.139708117
262.0,6475090.574415478,1229984.7033154576,1551854.4784419755,-2242.233770960646,4555.999356125213,5748.2405964266245,6771108.671372406,-29392872.139705822
263.0,6472844.188038606,1234539.9138576365,1557601.7238028909,-2250.537540611267,4554.418807173803,5746.2464399448145,6771109.496347442,-29392872.139703535
264.0,6470589.499334255,1239093.5409298053,1563346.9713218652,-2258.838420592692,4552.832417123482,5744.2449138302945,6771110.324371472,-29392872.139701214
265.0,6468326.511197422,1243645.5786918835,1569090.2136305512,-2267.1364002487953,4551.240188015445,5742.23602065841,6771111.155443429,-29392872.139698893
266.0,6466055.2265337575,1248196.021305836,1574831.4433631818,-2275.4314689271996,4549.642121898396,5740.219763013983,6771111.989562246,-29392872.13969658
267.0,6463775.648259567,1252744.8629356802,1580570.6531565792,-2283.7236159792883,4548.038220828548,5738.196143491306,6771112.826726855,-29392872.13969424
268.0,6461487.7793018,1257292.0977474933,1586307.8356501644,-2292.01283076022,4546.428486869617,5736.165164694145,6771113.666936179,-29392872.13969189
269.0,6459191.622598047,1261837.7199094198,1592042.9834859674,-2300.2991026289415,4544.812922092821,5734.126829235724,6771114.510189138,-29392872.139689535
270.0,6456887.181096543,1266381.7235916792,1597776.089308636,-2308.582420948203,4543.191528576879,5732.081139738732,6771115.356484653,-29392872.139687166
271.0,6454574.457756151,1270924.1029665738,1603507.145765445,-2316.8627750845703,4541.564308408005,5730.02809883532,6771116.205821633,-29392872.13968481
272.0,6452253.4555463735,1275464.8522084954,1609236.1455063066,-2325.1401544084397,4539.931263679907,5727.967709167088,6771117.05819899,-29392872.139682427
273.0,6449924.177447335,1280003.9654939335,1614963.0811837793,-2333.4145482940503,4538.292396493785,5725.8999733850915,6771117.91361563,-29392872.13968004
274.0,6447586.626449786,1284541.4370014828,1620687.9454530769,-2341.685946119499,4536.647708958328,5723.824894149831,6771118.7720704535,-29392872.139677644
275.0,6445240.805555096,1289077.26091185,1626410.7309720789,-2349.954337266754,4534.997203189709,5721.742474131255,6771119.633562357,-29392872.139675245
276.0,6442886.717775252,1293611.431407862,1632131.4304013394,-2358.219711121668,4533.340881311584,5719.652716008751,6771120.498090237,-29392872.139672834
277.0,6440524.366132852,1298143.9426744732,1637850.0364040965,-2366.4820570739917,4531.67874545509,5717.555622471144,6771121.365652981,-29392872.139670424
278.0,6438153.753661104,1302674.7888987723,1643566.5416462817,-2374.741364517389,4530.010797758842,5715.4511962166935,6771122.2362494785,-29392872.13966799
279.0,6435774.883403817,1307203.9642699908,1649280.93879653,-2382.9976228494484,4528.337040368929,5713.33943995309,6771123.109878608,-29392872.139665563
280.0,6433387.758415405,1311731.4629795102,1654993.220526188,-2391.2508214716995,4526.65747543891,5711.220356397451,6771123.986539251,-29392872.139663108
281.0,6430992.381760874,1316257.2792208688,1660703.379509325,-2399.500949789624,4524.972105129817,5709.093948276317,6771124.866230279,-29392872.139660656
282.0,6428588.756515825,1320781.40718977,1666411.4084227406,-2407.7479972126707,4523.280931610143,5706.960218325648,6771125.748950563,-29392872.139658213
283.0,6426176.885766448,1325303.8410840891,1672117.2999459761,-2415.9919531542696,4521.583957055849,5704.819169290823,6771126.634698973,-29392872.139655724
284.0,6423756.772609517,1329824.5751038815,1677821.0467613223,-2424.232807031844,4519.881183650355,5702.670803926631,6771127.523474367,-29392872.139653247
285.0,6421328.420152385,1334343.6034513898,1683522.6415538294,-2432.470548266826,4518.1726135845365,5700.515124997271,6771128.415275606,-29392872.139650766
286.0,6418891.831512984,1338860.9203310506,1689222.077011317,-2440.7051662846684,4516.458249056727,5698.352135276349,6771129.310101547,-29392872.13964826
287.0,6416447.009819816,1343376.5199495032,1694919.3458243823,-2448.93665051486,4514.738092272711,5696.181837546871,6771130.207951036,-29392872.139645763
288.0,6413993.958211954,1347890.3965155962,1700614.4406864108,-2457.1649903909383,4513.01214544572,5694.004234601242,6771131.108822925,-29392872.139643252
289.0,6411532.679839035,1352402.5442403948,1706307.3542935848,-2465.390175350503,4511.280410796436,5691.819329241263,6771132.012716056,-29392872.139640726
290.0,6409063.177861253,1356912.957337189,1711998.0793448933,-2473.61219483523,4509.542890552979,5689.627124278126,6771132.919629266,-29392872.1396382
291.0,6406585.455449363,1361421.6300215006,1717686.608542141,-2481.8310382908853,4507.799586950913,5687.427622532407,6771133.829561393,-29392872.139635667
