t_s,x_m,y_m,vx_mps,vy_mps,r_m,E_spec
8752.0,-6004909.898911852,-3138639.4597909222,3551.5970241351747,-6792.1730919167885,6775691.8873725515,-29392872.126962576
8753.0,-6001354.458627678,-3145429.6240920634,3559.281270882223,-6788.15116336372,6775690.581645995,-29392872.1269662
8754.0,-5997791.336370088,-3152215.7621176494,3566.9609660529923,-6784.120543375828,6775689.273098276,-29392872.12696983
8755.0,-5994220.536695572,-3158997.8651788146,3574.6360998214714,-6780.081237097367,6775687.961731063,-29392872.12697348
8756.0,-5990642.064170444,-3165775.924591844,3582.306662367448,-6776.033249683692,6775686.647546038,-29392872.126977123
8757.0,-5987055.923370836,-3172549.931678182,3589.972643876522,-6771.976586301248,6775685.330544878,-29392872.126980778
8758.0,-5983462.118882691,-3179319.877764446,3597.634034540116,-6767.9112521275665,6775684.010729269,-29392872.126984432
8759.0,-5979860.655301755,-3186085.754182437,3605.290824555489,-6763.837252351256,6775682.688100898,-29392872.126988105
8760.0,-5976251.537233579,-3192847.552269149,3612.9430041257506,-6759.754592171999,6775681.362661457,-29392872.12699178
8761.0,-5972634.769293504,-3199605.263366781,3620.59056345987,-6755.663276800543,6775680.03441264,-29392872.12699546
8762.0,-5969010.356106659,-3206358.87882275,3628.2334927726906,-6751.5633114586935,6775678.703356147,-29392872.12699914
8763.0,-5965378.302307958,-3213108.3899896983,3635.871782284943,-6747.45470137931,6775677.369493678,-29392872.127002846
8764.0,-5961738.612542089,-3219853.7882255083,3643.505422223256,-6743.3374518062965,6775676.0328269405,-29392872.127006553
8765.0,-5958091.291463511,-3226595.064893311,3651.1344028201697,-6739.211567994596,6775674.693357644,-29392872.12701027
8766.0,-5954436.343736448,-3233332.2113614976,3658.7587143141477,-6735.077055210187,6775673.3510875,-29392872.127013996
8767.0,-5950773.774034882,-3240065.2190037314,3666.3783469495897,-6730.93391873007,6775672.006018226,-29392872.12701773
8768.0,-5947103.587042548,-3246794.0791989574,3673.9932909768445,-6726.782163842267,6775670.658151542,-29392872.127021473
8769.0,-5943425.787452928,-3253518.7833314156,3681.6035366522215,-6722.621795845814,6775669.307489172,-29392872.12702521
8770.0,-5939740.379969243,-3260239.322790649,3689.2090742380033,-6718.452820050748,6775667.954032842,-29392872.127028972
8771.0,-5936047.369304451,-3266955.6889715167,3696.809894002459,-6714.275241778111,6775666.5977842845,-29392872.127032734
8772.0,-5932346.760181238,-3273667.873274205,3704.405986219855,-6710.089066359934,6775665.238745232,-29392872.127036504
8773.0,-5928638.557332012,-3280375.8671042365,3711.9973411704696,-6705.894299139234,6775663.876917426,-29392872.127040274
8774.0,-5924922.765498897,-3287079.6618724833,3719.5839491406023,-6701.690945470009,6775662.512302603,-29392872.12704406
8775.0,-5921199.38943373,-3293779.248995177,3727.1658004225897,-6697.479010717227,6775661.1449025115,-29392872.12704785
8776.0,-5917468.433898052,-3300474.619893918,3734.742885314815,-6693.258500256822,6775659.774718899,-29392872.12705165
8777.0,-5913729.903663101,-3307165.7659956906,3742.315194121722,-6689.029419475689,6775658.401753519,-29392872.127055466
8778.0,-5909983.803509808,-3313852.6787328697,3749.882717153827,-6684.7917737716725,6775657.026008125,-29392872.12705928
8779.0,-5906230.138228793,-3320535.3495432343,3757.445444727731,-6680.545568553563,6775655.647484479,-29392872.127063107
8780.0,-5902468.912620353,-3327213.769869977,3765.0033671661317,-6676.290809241089,6775654.266184342,-29392872.127066925
8781.0,-5898700.131494461,-3333887.9311617166,3772.5564747978374,-6672.027501264911,6775652.882109481,-29392872.127070773
8782.0,-5894923.799670758,-3340557.8248725072,3780.104757957777,-6667.755650066613,6775651.495261666,-29392872.127074614
8783.0,-5891139.921978545,-3347223.44246185,3787.648206987015,-6663.475261098699,6775650.105642671,-29392872.12707847
8784.0,-5887348.503256783,-3353884.7753947047,3795.1868122327605,-6659.186339824581,6775648.713254272,-29392872.127082333
8785.0,-5883549.548354079,-3360541.815141499,3802.7205640483826,-6654.888891718579,6775647.31809825,-29392872.127086207
8786.0,-5879743.062128685,-3367194.5531781414,3810.2494527934214,-6650.582922265905,6775645.92017639,-29392872.12709009
8787.0,-5875929.049448492,-3373842.980986031,3817.7734688336,-6646.268436962665,6775644.5194904795,-29392872.127093967
8788.0,-5872107.515191019,-3380487.090052067,3825.292602540837,-6641.945441315846,6775643.116042309,-29392872.127097856
8789.0,-5868278.46424341,-3387126.8718686625,3832.8068442932595,-6637.613940843314,6775641.709833674,-29392872.127101753
8790.0,-5864441.901502432,-3393762.3179337536,3840.316184475214,-6633.2739410738,6775640.300866373,-29392872.127105653
8791.0,-5860597.83187446,-3400393.4197508106,3847.82061347728,-6628.925447546902,6775638.889142207,-29392872.127109572
8792.0,-5856746.260275478,-3407020.168828848,3855.320121696281,-6624.568465813071,6775637.474662981,-29392872.127113502
8793.0,-5852887.191631068,-3413642.5566824367,3862.8146995352986,-6620.203001433607,6775636.057430506,-29392872.12711743
8794.0,-5849020.630876407,-3420260.574831715,3870.304337403682,-6615.82905998065,6775634.637446593,-29392872.12712136
8795.0,-5845146.58295626,-3426874.214802398,3877.789025717063,-6611.446647037174,6775633.2147130575,-29392872.12712531
8796.0,-5841265.052824972,-3433483.4681257894,3885.2687548973663,-6607.055768196985,6775631.7892317185,-29392872.12712927
8797.0,-5837376.045446465,-3440088.326338792,3892.743515372823,-6602.656429064703,6775630.361004402,-29392872.127133235
8798.0,-5833479.565794226,-3446688.7809839193,3900.213297577982,-6598.248635255765,6775628.930032931,-29392872.1271372
8799.0,-5829575.618851309,-3453284.823609304,3907.6780919537214,-6593.8323923964135,6775627.496319138,-29392872.12714118
8800.0,-5825664.209610319,-3459876.445768712,3915.137888947263,-6589.4077061236885,6775626.059864856,-29392872.127145153
8801.0,-5821745.343073414,-3466463.6390215512,3922.592679012183,-6584.974582085422,6775624.620671921,-29392872.127149146
8802.0,-5817819.024252294,-3473046.394932883,3930.0424526084234,-6580.5330259402335,6775623.178742174,-29392872.12715316
8803.0,-5813885.258168196,-3479624.705073432,3937.487200202306,-6576.0830433575165,6775621.73407746,-29392872.127157148
8804.0,-5809944.049851889,-3486198.561019598,3944.9269122665437,-6571.624640017436,6775620.2866796255,-29392872.127161164
8805.0,-5805995.404343663,-3492767.9543534666,3952.3615792802516,-6567.157821610922,6775618.836550521,-29392872.12716519
8806.0,-5802039.326693328,-3499332.8766628196,3959.7911917289607,-6562.682593839658,6775617.383692002,-29392872.12716923
8807.0,-5798075.821960205,-3505893.319541146,3967.21574010463,-6558.198962416078,6775615.928105927,-29392872.127173256
8808.0,-5794104.89521312,-3512449.2745876517,3974.635214905658,-6553.706933063358,6775614.469794157,-29392872.127177306
8809.0,-5790126.551530395,-3519000.7334072725,3982.0496066368937,-6549.206511515406,6775613.008758557,-29392872.127181347
8810.0,-5786140.7959998455,-3525547.687610682,3989.4589058096512,-6544.697703516861,6775611.545000994,-29392872.127185415
8811.0,-5782147.633718775,-3532090.128814306,3996.8631029417206,-6540.180514823079,6775610.078523342,-29392872.127189483
8812.0,-5778147.069793962,-3538628.0486403285,4004.262188557379,-6535.654951200128,6775608.609327476,-29392872.127193555
8813.0,-5774139.10934166,-3545161.4387167064,4011.656153187404,-6531.121018424786,6775607.137415274,-29392872.127197634
8814.0,-5770123.757487587,-3551690.290677178,4019.044987369086,-6526.578722284523,6775605.662788619,-29392872.127201732
8815.0,-5766101.019366921,-3558214.5961612756,4026.4286816462386,-6522.028068577504,6775604.185449398,-29392872.12720582
8816.0,-5762070.900124294,-3564734.3468143335,4033.8072265692126,-6517.469063112578,6775602.705399498,-29392872.12720993
8817.0,-5758033.404913782,-3571249.5342875007,4041.1806126949064,-6512.901711709266,6775601.222640814,-29392872.12721404
8818.0,-5753988.538898904,-3577760.1502377517,4048.5488305867793,-6508.326020197762,6775599.737175242,-29392872.127218153
8819.0,-5749936.307252609,-3584266.186327896,4055.9118708148635,-6503.741994418919,6775598.249004681,-29392872.12722229
8820.0,-5745876.715157274,-3590767.63422659,4063.269723955774,-6499.149640224245,6775596.758131033,-29392872.127226427
8821.0,-5741809.767804697,-3597264.4856083454,4070.6223805927243,-6494.548963475895,6775595.264556208,-29392872.127230562
8822.0,-5737735.470396088,-3603756.7321535423,4077.969831315535,-6489.939970046663,6775593.768282113,-29392872.127234712
8823.0,-5733653.828142066,-3610244.365548439,4085.312066720647,-6485.322665819975,6775592.2693106625,-29392872.12723887
8824.0,-5729564.846262647,-3616727.377485182,4092.6490774111353,-6480.69705668988,6775590.767643774,-29392872.127243042
8825.0,-5725468.529987244,-3623205.7596618184,4099.980853996718,-6476.063148561047,6775589.263283369,-29392872.127247207
8826.0,-5721364.884554653,-3629679.503782304,4107.30738709377,-6471.420947348752,6775587.756231369,-29392872.127251387
8827.0,-5717253.915213056,-3636148.601556516,4114.6286673253335,-6466.770458978875,6775586.246489703,-29392872.12725558
8828.0,-5713135.627220003,-3642613.044700262,4121.944685321134,-6462.111689387888,6775584.734060301,-29392872.127259776
8829.0,-5709010.025842413,-3649072.824935292,4129.255431717586,-6457.444644522853,6775583.218945098,-29392872.127263986
8830.0,-5704877.1163565675,-3655527.933989308,4136.560897157811,-6452.769330341412,6775581.701146033,-29392872.127268177
8831.0,-5700736.904048098,-3661978.3635959746,4143.861072291645,-6448.085752811775,6775580.180665043,-29392872.127272397
8832.0,-5696589.394211984,-3668424.1054949313,4151.155947775652,-6443.39391791272,6775578.657504077,-29392872.127276614
8833.0,-5692434.592152546,-3674865.1514318,4158.445514273137,-6438.693831633582,6775577.13166508,-29392872.127280854
8834.0,-5688272.5031834375,-3681301.4931581984,4165.729762454156,-6433.985499974243,6775575.6031500045,-29392872.1272851
8835.0,-5684103.132627637,-3687733.1224317485,4173.008682995531,-6429.26892894513,6775574.071960806,-29392872.127289344
8836.0,-5679926.485817446,-3694160.0310160886,4180.282266580857,-6424.544124567203,6775572.538099442,-29392872.1272936
8837.0,-5675742.568094476,-3700582.210680883,4187.550503900519,-6419.811092871947,6775571.001567875,-29392872.127297856
8838.0,-5671551.384809646,-3706999.653201833,4194.8133856517,-6415.069839901369,6775569.462368068,-29392872.127302125
8839.0,-5667352.941323173,-3713412.350360686,4202.070902538394,-6410.320371707987,6775567.920501992,-29392872.127306405
8840.0,-5663147.243004569,-3719820.2939452487,4209.32304527142,-6405.56269435482,6775566.375971618,-29392872.127310686
8841.0,-5658934.29523263,-3726223.475749396,4216.56980456843,-6400.796813915387,6775564.828778922,-29392872.12731497
8842.0,-5654714.103395432,-3732621.8875730797,4223.811171153926,-6396.022736473693,6775563.278925881,-29392872.12731927
8843.0,-5650486.672890323,-3739015.5212223427,4231.047135759265,-6391.240468124224,6775561.726414478,-29392872.127323568
8844.0,-5646252.009123915,-3745404.368509328,4238.277689122678,-6386.450014971941,6775560.171246699,-29392872.12732788
8845.0,-5642010.117512078,-3751788.421252287,4245.502821989276,-6381.651383132267,6775558.613424533,-29392872.127332196
8846.0,-5637761.003479936,-3758167.6712755924,4252.722525111065,-6376.844578731087,6775557.0529499715,-29392872.127336532
8847.0,-5633504.672461855,-3764542.1104097487,4259.936789246958,-6372.029607904732,6775555.489825011,-29392872.12734086
8848.0,-5629241.129901441,-3770911.7304914016,4267.145605162786,-6367.206476799978,6775553.924051649,-29392872.12734522
8849.0,-5624970.381251529,-3777276.5233633486,4274.348963631306,-6362.375191574035,6775552.355631892,-29392872.12734957
8850.0,-5620692.431974178,-3783636.4808745496,4281.546855432221,-6357.535758394538,6775550.784567743,-29392872.12735392
8851.0,-5616407.287540665,-3789991.5948801376,4288.739271352184,-6352.688183439543,6775549.210861212,-29392872.127358288
8852.0,-5612114.953431474,-3796341.8572414285,4295.926202184815,-6347.832472897516,6775547.6345143095,-29392872.12736266
8853.0,-5607815.435136296,-3802687.2598259323,4303.10763873071,-6342.968632967326,6775546.055529055,-29392872.12736704
8854.0,-5603508.738154014,-3809027.794507363,4310.283571797453,-6338.096669858239,6775544.473907467,-29392872.127371415
8855.0,-5599194.867992701,-3815363.453165649,4317.4539921996275,-6333.216589789907,6775542.889651567,-29392872.127375808
8856.0,-5594873.8301696135,-3821694.227686943,4324.61889075883,-6328.328398992362,6775541.302763381,-29392872.127380215
8857.0,-5590545.630211183,-3828020.1099636336,4331.778258303681,-6323.432103706009,6775539.713244941,-29392872.127384618
8858.0,-5586210.273653006,-3834341.091894355,4338.932085669834,-6318.5277101816155,6775538.121098279,-29392872.12738903
8859.0,-5581867.766039844,-3840657.165383997,4346.080363699993,-6313.615224680307,6775536.526325431,-29392872.127393443
8860.0,-5577518.112925607,-3846968.322343716,4353.223083243916,-6308.694653473555,6775534.928928435,-29392872.12739788
8861.0,-5573161.319873356,-3853274.554690944,4360.360235158437,-6303.766002843174,6775533.328909336,-29392872.127402306
8862.0,-5568797.39245529,-3859575.854349402,4367.491810307467,-6298.8292790813075,6775531.726270179,-29392872.127406754
8863.0,-5564426.336252741,-3865872.2132491064,4374.617799562013,-6293.8844884904265,6775530.121013015,-29392872.127411216
8864.0,-5560048.156856165,-3872163.6233263826,4381.738193800187,-6288.931637383317,6775528.513139897,-29392872.127415672
8865.0,-5555662.85986514,-3878450.0765238735,4388.852983907218,-6283.970732083075,6775526.902652881,-29392872.127420142
8866.0,-5551270.450888352,-3884731.564790549,4395.962160775463,-6279.001778923094,6775525.289554028,-29392872.127424605
8867.0,-5546870.935543589,-3891008.0800817194,4403.065715304421,-6274.0247842470635,6775523.673845398,-29392872.127429094
8868.0,-5542464.319457742,-3897279.614359043,4410.163638400742,-6269.039754408955,6775522.055529061,-29392872.127433583
8869.0,-5538050.608266788,-3903546.159590537,4417.255920978237,-6264.046695773017,6775520.434607084,-29392872.12743808
8870.0,-5533629.807615786,-3909807.707750589,4424.342553957895,-6259.0456147137675,6775518.811081543,-29392872.127442572
8871.0,-5529201.923158872,-3916064.250819965,4431.423528267891,-6254.036517615984,6775517.184954511,-29392872.127447084
8872.0,-5524766.96055925,-3922315.780785821,4438.498834843598,-6249.019410874696,6775515.5562280705,-29392872.1274516
8873.0,-5520324.925489184,-3928562.289641714,4445.568464627599,-6243.99430089518,6775513.924904304,-29392872.12745613
8874.0,-5515875.823629995,-3934803.7693876117,4452.632408569697,-6238.9611940929435,6775512.290985297,-29392872.12746066
8875.0,-5511419.660672045,-3941040.2120299004,4459.69065762693,-6233.9200968937275,6775510.654473141,-29392872.127465196
8876.0,-5506956.442314741,-3947271.6095813992,4466.7432027635805,-6228.871015733489,6775509.0153699275,-29392872.12746975
8877.0,-5502486.174266518,-3953497.9540613675,4473.790034951185,-6223.8139570584,6775507.373677753,-29392872.1274743
8878.0,-5498008.862244838,-3959719.237495516,4480.831145168548,-6218.748927324833,6775505.729398717,-29392872.127478868
8879.0,-5493524.511976181,-3965935.451916017,4487.866524401754,-6213.675932999358,6775504.082534925,-29392872.127483428
8880.0,-5489033.129196034,-3972146.5893615144,4494.896163644177,-6208.594980558733,6775502.4330884805,-29392872.12748801
8881.0,-5484534.719648891,-3978352.6418771343,4501.920053896495,-6203.5060764898935,6775500.781061494,-29392872.127492603
8882.0,-5480029.289088241,-3984553.6015144945,4508.938186166698,-6198.409227289946,6775499.126456079,-29392872.127497196
8883.0,-5475516.843276558,-3990749.4603317142,4515.9505514701,-6193.304439466162,6775497.469274352,-29392872.12750178
